     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/03/2017-06/09/2017,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R112,FORDHAM RD/GRAND CONCOURSE    ,00023263,00001322,00000241,00000489,00000022,00025678,00012312,00000000,00000000,00000000,00000020,00000121,00000787,00000013,00001249,00000123,00000185,00000000,00000163,00000000,00000000,00000000,00003901,00000000,00000009,00000000,                                                                                                    
R113,SEVENTH AVENUE & WEST 53RD    ,00048867,00001724,00000101,00000336,00000464,00017875,00023972,00000000,00000000,00000000,00000129,00000885,00000427,00000497,00004339,00001880,00000673,00000000,00001446,00000000,00000000,00000000,00000908,00000000,00000020,00000000,                                                                                                    
R114,PARSONS BLVD & HILLSIDE AV    ,00011809,00000748,00000138,00000348,00000010,00008789,00008479,00000000,00000000,00000000,00000019,00000088,00000340,00000002,00000669,00000126,00000100,00000000,00000104,00000000,00000000,00000000,00002847,00000000,00000040,00000000,                                                                                                    
R115,169TH STREET & HILLSIDE AVE   ,00016885,00001311,00000175,00000457,00000003,00010241,00011963,00000000,00000000,00000000,00000012,00000171,00000611,00000006,00000770,00000172,00000137,00000000,00000157,00000000,00000000,00000000,00003814,00000000,00000092,00000000,                                                                                                    
R116,50TH STREET & 7TH AVENUE      ,00063023,00003800,00000246,00000725,00000958,00025200,00035218,00000000,00000000,00000000,00000148,00001266,00000698,00000899,00005660,00002540,00000901,00000000,00001105,00000000,00000000,00000000,00003316,00000000,00000010,00000000,                                                                                                    
R117,242ND STREET & BROADWAY       ,00011955,00000794,00000147,00000232,00000007,00009946,00007920,00000000,00000000,00000000,00000018,00000067,00000388,00000003,00000963,00000175,00000080,00000000,00000095,00000000,00000000,00000000,00001162,00000000,00000006,00000000,                                                                                                    
R118,CANAL STREET                  ,00024592,00004723,00000188,00002749,00000016,00009320,00033008,00000000,00000000,00000000,00000052,00000270,00000427,00000039,00001711,00000451,00000413,00000000,00000331,00000000,00000000,00000000,00002103,00000000,00000048,00000000,                                                                                                    
R119,FORDHAM ROAD & JEROME AVE     ,00020291,00001226,00000307,00000387,00000003,00023080,00009643,00000000,00000000,00000000,00000021,00000058,00000807,00000010,00001061,00000053,00000109,00000000,00000116,00000000,00000000,00000000,00003881,00000000,00000015,00000000,                                                                                                    
R120,MORRISON AVE & WESTCHESTER    ,00012533,00000698,00000167,00000203,00000000,00014883,00005760,00000000,00000000,00000000,00000009,00000069,00000466,00000002,00000571,00000033,00000034,00000000,00000069,00000000,00000000,00000000,00002599,00000000,00000013,00000000,                                                                                                    
R121,QUEENSBORO PLAZA              ,00035651,00001477,00000225,00000466,00000060,00024358,00032415,00000000,00000000,00000000,00000094,00000256,00000750,00000100,00003850,00000776,00000670,00000000,00000696,00000000,00000000,00000000,00004708,00000000,00000094,00000000,                                                                                                    
R122,90TH STREET/ELMHURST AVENUE   ,00037561,00002765,00000264,00000729,00000005,00031495,00023493,00000000,00000000,00000000,00000006,00000203,00001239,00000002,00001294,00000122,00000280,00000000,00000327,00000000,00000000,00000000,00005805,00000000,00000167,00000000,                                                                                                    
R123,FRANKLIN AVE/EASTERN PKWY     ,00025233,00001542,00000252,00000489,00000018,00016893,00026724,00000000,00000000,00000000,00000021,00000266,00000614,00000003,00003867,00000379,00000599,00000000,00000353,00000000,00000000,00000000,00003607,00000000,00000031,00000000,                                                                                                    
R124,KINGSTON AVE/EASTERN PKWY     ,00011161,00001087,00000120,00000293,00000002,00006157,00006117,00000000,00000000,00000000,00000006,00000155,00000407,00000007,00000715,00000183,00000118,00000000,00000132,00000000,00000000,00000000,00001965,00000000,00000015,00000000,                                                                                                    
R125,BROAD STREET & WALL STREET    ,00017173,00000611,00000086,00000155,00000016,00008202,00012130,00000000,00000000,00000000,00000075,00000380,00000123,00000029,00001723,00000365,00000230,00000000,00000405,00000000,00000000,00000000,00001769,00000000,00000005,00000000,                                                                                                    
R126,175TH STREET/FT WASHINGTON    ,00035775,00002569,00000198,00000423,00000019,00016519,00018731,00000000,00000000,00000000,00000030,00000429,00001503,00000016,00001716,00000514,00000406,00000000,00000382,00000000,00000000,00000000,00002345,00000000,00000028,00000000,                                                                                                    
R127,JAY ST-METROTECH              ,00077907,00004993,00000789,00001615,00000132,00037536,00056776,00000000,00000000,00000000,00000177,00000924,00001299,00000146,00007731,00002006,00001285,00000000,00001154,00000000,00000000,00000000,00010031,00000000,00000101,00000000,                                                                                                    
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00010138,00000733,00000116,00000184,00000012,00006215,00006212,00000000,00000000,00000000,00000007,00000125,00000236,00000005,00000422,00000081,00000114,00000000,00000167,00000000,00000000,00000000,00001208,00000000,00000031,00000000,                                                                                                    
R129,BERGEN STREET-SMITH STREET    ,00026508,00001720,00000122,00000343,00000010,00010883,00022665,00000000,00000000,00000000,00000017,00000428,00000312,00000006,00002940,00000909,00000616,00000000,00000515,00000000,00000000,00000000,00003763,00000000,00000010,00000000,                                                                                                    
R130,KINGS HIGHWAY-MCDONALD AVE    ,00010092,00000837,00000058,00000286,00000003,00004539,00007250,00000000,00000000,00000000,00000001,00000220,00000266,00000000,00000416,00000289,00000123,00000000,00000024,00000000,00000000,00000000,00001669,00000000,00000034,00000000,                                                                                                    
R131,23RD STREET-PARK AVE SOUTH    ,00061281,00004158,00000339,00000836,00000339,00023552,00038956,00000000,00000000,00000000,00000628,00001078,00000684,00000239,00004390,00001917,00000935,00000000,00000751,00000000,00000000,00000000,00004561,00000000,00000037,00000000,                                                                                                    
R132,125TH STREET-LEXINGTON AVE    ,00068307,00004067,00000867,00001686,00000504,00049312,00037535,00000000,00000000,00000000,00000189,00000534,00002035,00000587,00005109,00001121,00000619,00000000,00000740,00000000,00000000,00000000,00007386,00000000,00000060,00000000,                                                                                                    
