     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/28/2019-01/03/2020,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R110,FLATBUSH AVE & NOSTRAND AV    ,00023798,00001801,00000593,00000791,00000005,00017112,00013925,00000034,00000169,00000658,00000007,00002098,00000289,00000271,00000000,00000137,00000000,00000000,00000000,00002547,00000000,00000187,00000000,00000366,00000297,00000294,                                                                                                    
R111,23RD STREET & 8TH AVENUE      ,00035141,00003244,00000309,00001044,00000012,00017601,00019235,00000061,00000353,00000421,00000025,00002473,00001065,00000662,00000000,00001192,00000000,00000000,00000000,00002461,00000000,00000040,00000000,00000320,00000231,00000240,                                                                                                    
R112,FORDHAM RD/GRAND CONCOURSE    ,00019315,00001048,00000198,00000370,00000016,00017022,00007564,00000039,00000057,00000658,00000010,00000728,00000104,00000141,00000000,00000191,00000000,00000000,00000000,00002497,00000000,00000041,00000000,00000600,00000603,00000350,                                                                                                    
R113,SEVENTH AVENUE & WEST 53RD    ,00044071,00001616,00000115,00000314,00000125,00022917,00014137,00000067,00000375,00000368,00000190,00002424,00001345,00000477,00000000,00001974,00000000,00000000,00000000,00000596,00000000,00000033,00000000,00000184,00000159,00000145,                                                                                                    
R114,PARSONS BLVD & HILLSIDE AV    ,00009762,00000565,00000120,00000358,00000005,00007017,00005719,00000007,00000034,00000328,00000001,00000420,00000109,00000078,00000000,00000110,00000000,00000000,00000000,00002027,00000000,00000077,00000000,00000143,00000100,00000101,                                                                                                    
R115,169TH STREET & HILLSIDE AVE   ,00014230,00000915,00000169,00000417,00000001,00006672,00007620,00000010,00000076,00000632,00000000,00000424,00000123,00000130,00000000,00000131,00000000,00000000,00000000,00002293,00000000,00000048,00000000,00000212,00000112,00000133,                                                                                                    
R116,50TH STREET & 7TH AVENUE      ,00059335,00003374,00000276,00000527,00000202,00030698,00018510,00000055,00000521,00000672,00000388,00003193,00001699,00000633,00000000,00001738,00000000,00000000,00000000,00001494,00000000,00000021,00000000,00000210,00000230,00000164,                                                                                                    
R117,242ND STREET & BROADWAY       ,00009587,00000540,00000081,00000190,00000002,00006113,00004373,00000024,00000059,00000344,00000004,00000514,00000147,00000065,00000000,00000081,00000000,00000000,00000000,00000446,00000000,00000003,00000000,00000056,00000127,00000063,                                                                                                    
R118,CANAL STREET                  ,00019221,00003587,00000149,00002492,00000016,00008146,00020666,00000043,00000159,00000387,00000031,00001009,00000375,00000269,00000000,00000384,00000000,00000000,00000000,00001310,00000000,00000057,00000000,00000398,00000089,00000736,                                                                                                    
R119,FORDHAM ROAD & JEROME AVE     ,00014517,00000874,00000214,00000344,00000005,00013861,00005513,00000021,00000036,00000699,00000001,00000624,00000050,00000086,00000000,00000095,00000000,00000001,00000001,00002036,00000000,00000011,00000000,00000430,00000475,00000282,                                                                                                    
R120,MORRISON AVE & WESTCHESTER    ,00009997,00000500,00000073,00000136,00000000,00009476,00003575,00000002,00000037,00000365,00000000,00000339,00000029,00000044,00000000,00000047,00000000,00000000,00000000,00001431,00000000,00000015,00000000,00000291,00000298,00000158,                                                                                                    
R121,QUEENSBORO PLAZA              ,00025840,00000729,00000135,00000306,00000029,00018319,00018938,00000038,00000113,00000345,00000072,00002680,00000582,00000539,00000000,00000651,00000000,00000000,00000000,00001981,00000000,00000043,00000000,00000181,00000148,00000149,                                                                                                    
R122,90TH STREET/ELMHURST AVENUE   ,00032163,00002011,00000231,00000666,00000008,00025259,00015782,00000005,00000096,00001022,00000006,00000874,00000180,00000259,00000000,00000253,00000000,00000000,00000000,00003548,00000000,00000220,00000000,00000284,00000161,00000212,                                                                                                    
R123,FRANKLIN AVE/EASTERN PKWY     ,00022053,00001336,00000271,00000388,00000008,00012608,00016783,00000010,00000100,00000527,00000007,00002735,00000312,00000459,00000000,00000419,00000000,00000000,00000000,00002077,00000000,00000051,00000000,00000291,00000248,00000143,                                                                                                    
R124,KINGSTON AVE/EASTERN PKWY     ,00011272,00000871,00000139,00000241,00000005,00005489,00003948,00000001,00000072,00000351,00000004,00000452,00000145,00000128,00000000,00000167,00000000,00000000,00000000,00001060,00000000,00000016,00000000,00000236,00000094,00000113,                                                                                                    
R125,BROAD STREET & WALL STREET    ,00012494,00000416,00000038,00000104,00000006,00007778,00006608,00000041,00000173,00000050,00000014,00001091,00000352,00000183,00000000,00000436,00000000,00000000,00000000,00000769,00000000,00000009,00000000,00000097,00000052,00000066,                                                                                                    
R126,175TH STREET/FT WASHINGTON    ,00030553,00001937,00000233,00000360,00000002,00012214,00011587,00000017,00000213,00001167,00000006,00001334,00000483,00000298,00000000,00000476,00000000,00000000,00000000,00001300,00000000,00000026,00000000,00000339,00000269,00000207,                                                                                                    
R127,JAY ST-METROTECH              ,00050490,00003288,00000602,00001080,00000028,00025673,00027793,00000098,00000436,00001040,00000054,00003874,00001324,00000774,00000000,00001066,00000000,00000000,00000000,00004290,00000000,00000107,00000000,00000757,00000552,00000601,                                                                                                    
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00007917,00000475,00000081,00000167,00000007,00004441,00003912,00000004,00000036,00000252,00000003,00000283,00000046,00000100,00000000,00000092,00000000,00000000,00000000,00001025,00000000,00000052,00000000,00000077,00000063,00000110,                                                                                                    
R129,BERGEN STREET-SMITH STREET    ,00020787,00001461,00000086,00000336,00000008,00009017,00012877,00000010,00000228,00000260,00000002,00001930,00000711,00000472,00000000,00000536,00000000,00000000,00000000,00002064,00000000,00000027,00000000,00000186,00000109,00000173,                                                                                                    
R130,KINGS HIGHWAY-MCDONALD AVE    ,00006402,00000650,00000066,00000262,00000000,00002925,00004380,00000001,00000043,00000158,00000002,00000161,00000176,00000061,00000000,00000028,00000000,00000000,00000000,00000895,00000000,00000033,00000000,00000110,00000044,00000106,                                                                                                    
